product_type,helpful,rating,title,review_text
kitchen & housewares,1 of 1,4.0,Corelle Ultra Radiance,"I love my new dinner ware.  The colors are great and fit in well in my kitchen.  They do seem to be a little heavier than other Corelle sets; but, not as heavy as stoneware.  I wish there were serving pieces and accessory pieces but they just offer the 4 pieces.  I am supplementing them with white and white trimmed in colors featured in the pattern.  As these are my every day dishes, that is not a problem.  These pieces are much lighter weight.  The 4 stars is because of no additional pieces.  I would recommend them"
kitchen & housewares,4 of 5,1.0,DON'T ORDER THIS,"The spoon is chipped with black marks all over it. Also, the picture shows four spoons but there is only one. It's an over priced piece of junk with inflated shipping cost. I'll never order from Restockit again"
kitchen & housewares,61 of 61,2.0,substandard item,I had this product for 5 weeks and it has officially stopped functioning.  Trying to get customer assistance from Sunpentown is worse than pulling teeth. I do not recommend this product
kitchen & housewares,,1.0,Not the Cuisinart I have previously owned,"After using a Cuisinart for nearly 30 years this newest model is terrible. My others lasted years and this one less than one.  The 11 cup processor mechanism that activates the motor is not aligned, therefore the motor won't start.  If I fiddle with it the motor will start for a few spins. It is hard to get the top off. All in all a huge disappointment. I am no longer brand loyal, and will bite the cost and buy a new Kitchen Aid."
kitchen & housewares,8 of 8,5.0,Super Quality!,"I really love these sheets. I got them just the other day and immediately washed them and put them on the bed. The first thing I noticed about them was the fitted sheet. Of all the sheets I own, the fitted sheet in this set really sets the mark for quality. Not only is the fabric generous (sides extend all the way down the sides and well under the bottom of the mattress), but the construction is also super sturdy, with elastic all around. My favorite sheets, for style, are the Calvin Klein Bamboo Flower ones, but I have always been frustrated at the low quality of the fitted sheet--it fits well around the corners, but barely covers the sides. And over time, it's just gotten worse. With the solid construction of these Pinzon sheets, I'm betting that their quality will be upheld through the years."
kitchen & housewares,13 of 14,5.0,Cook's little helper,"I decided to purchase this gadget after seeing a professional chef who appears nightly on FoodTV.  He recommended it for baking purposes.  Since then I have found many other uses for it and am thrilled with the purchase.  It has a lot of surface area for scraping or gathering chopped foods.  The handle is nice and fat without being cumbersome.  This is not an overly sharp tool so don't expect it to cut like a good knife.  It cuts pastry dough and soft, thin foods nicely and is great for scraping your dough board.  I keep coming up with new uses for it so I'll probably end up buying another one soon"
kitchen & housewares,4 of 4,5.0,Works great  -- holds at least 30 lbs,"I think this product is terrific.  my dog (white german shepherd) is a VERY picky eater, so once his food even starts to lose its freshness, he won't touch it.  i used to store his food in an old square Rubbermaid container, which was definately not air tight.  his 25 pound bag of food would go bad about 2 weeks after i bought it (which was only about half the bag's worth).  "
kitchen & housewares,6 of 6,5.0,A great addition to the Calphalon pot racks,"These sturdy hooks lock in place and are quite secure, allowing more pots and utensils to be stored on the rack.  The hooks are easily moved from one place on the rack, to another, when the needs present themselves"
kitchen & housewares,7 of 8,4.0,KitchenAid Mixer,"I have enjoyed my new KitchenAid.  I'm thinking that I may have liked the smaller model that has the beater that tips up instead of having the bowl lifter, as it is awkward sometimes working around the beater.  Overall, I am happy and can mix a lot in a short amount of time"
kitchen & housewares,9 of 12,1.0,Do not buy Delonghi product,"Despite the high price, my roto fryer did not work from the day one.  The basket rotates when you first turn it on but it always stops working.  Apparently, a lot of people had the same problem.  Also, they don't have service centers in every state, so if you have a problem, it's going to be tough and expensive to get it fixed"
kitchen & housewares,10 of 10,5.0,Restaurant Quality Rice at Home,"My wife and I became busy recently and decided it was time to finally get a rice cooker to save some time in the kitchen.  We bought a cheap old-school rice cooker and the rice would scorch, water would boil out of lid, and the rice was worse than cooking the rice on the stove top."
kitchen & housewares,1 of 1,4.0,better than allclad,"I've bought several brands of frypans, saute etc from the most expensive(Sitram is absolutely the best) to All Clad to cheap stuff. I wind up throwing out most of the low end pans after a short time and have been pleased with All Clad, except for there pricing. I took a chance with Emeril reluctantly just because I think so little of his cooking schtick. But wow the pan is great. Everything All Clad is at much less"
kitchen & housewares,6 of 6,5.0,"Every busy family should own one, or two","I got the Roomba two days ago. I already feel that my hours is much cleaner. It saves me two hours per week. And I can let the Roomba vacuum the house every two days, instead of me doing it every week."
kitchen & housewares,,5.0,makes mincing easy,"I really love using this knife!  It makes chopping/mincing/preping so much easier.  I always wondered how the chefs on TV did it so quickly. now, I realize it's the knife."
kitchen & housewares,1 of 5,2.0,Has design flaws ,"I have owned this blender for about 6 or 7 years now, I purchased it because of KitchenAid's reputation for making quality products. About a year ago two of the rubber teeth that couple the motor to the mixing blades, broke off. A couple weeks ago two more teeth broke off leaving only two remaining. I'm sorry but a blender that costs $100 or little more shouldn't have such a lousy drive system that doesn't hold up over time. Another poor design IMO is the jar's handle, it is attached with spot welds. I was expecting the handle to break off by now but oddly enough its fine but I still think KitchenAid should use rivets and replace the rubber drive system with something sturdier that will last for many years. "
