,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,product_type,helpful,rating,title,review_text,sentiment
232,1485,1113,495,kitchen & housewares,2 of 2,5.0,great little toaster oven!,"Having gone through our share of toaster ovens in 22 years of marriage, this is by far the best.  It's classy looking on the counter, easy to clean, very lightweight, quiet and has alot of options for toasting and baking that make the food come out just as it should.   I can't imagine going back to a traditional toaster oven again. ",1
233,445,18,1347,kitchen & housewares,,5.0,Great kitchen scissors,"These scissors are ideal for the kitchen. The size is nice, good grips fit well in the hand. They are sharp and appear to be easy to sharpen for the future.",1
234,1528,1863,1317,kitchen & housewares,18 of 19,1.0,Does nothing in 7 minutes,"I tried to chill my white wine in seven minutes and it was still warm. They say chill, but what does that really mean? They should say what temperature it chills to in 7 minutes. I guess that is why they have a 15 minute timer. Also the description does not state that you have to add water so it is just as messy as an ice bucket and as much work.",0
235,698,1094,1222,kitchen & housewares,10 of 10,1.0,Not a good foam pump.,The soap shoots straight out of the pump and can go about three feet.  (Children would love this feature.)  You have to hold your hand awkwardly in front of the spout to keep the soap in your hand or pick up the pump and pump it directly into your palm.  Also the pump sticks and has to be pulled up manually.  You cannot use this pump with one hand - not good for kitchen use,0
236,373,1883,368,kitchen & housewares,8 of 16,1.0,DO NOT BUY ANY SELF PRO[PELLED HOOVER VACUUMS,"HOOVER HAS A KNOWN PROBLEM WITH THE BELTS STRETCHING OUT ON ALL THE SELF PROPELLED VACUUMS, BUT WILL DO NOTHING FOR CUSTOMERS STUCK WITH THEM! WE MUST REPLACE THE DRIVE AND PROPEL BELTS EVERY COUPLE OF MONTHS. REDICULOUS POOR CUSTOMER SERVIC",0
237,726,131,555,kitchen & housewares,5 of 5,4.0,Extremely good value for money,"Well constructed, good lid fit and solid handles. The cover handle gets very hot in use but this is to be expected as it is metal. The saucepan handle is quite narrow and if wet, or greasy, could be annoying to handle when draining the pan (although I have not had this problem with any of the pans in this range). All in all, I think this is excellent valu",1
238,484,182,860,kitchen & housewares,2 of 2,5.0,Fantastic!,"This is the best spatula I have ever owned, and I have owned entirely too many. It is strong and wide and slightly curved at the front edge to fit my pans. The front edge is also nice and thin so it slides right under any food. And it cleans up like magic-no holes for junk to get stuck in. And you can rest it right on the skillet without it melting or lay it on the counter because the handle is curved in such a manner as to keep the head from resting on the countertop. Seriously-the best spatula ever",1
239,1549,149,1776,kitchen & housewares,,5.0,Quick and High Quality Coffee Maker,I've had my Keurig for about two months now and absolutely love it.  It makes wonderful tasting coffee in 30 seconds or so.  It was well worth the extra money,1
240,1948,1292,1834,kitchen & housewares,22 of 26,5.0,"I feel like a star, now!!!!","I ordered one of these, after seeing someone use a similar grill pan on a cooking show.  When I received the product, it was superior in quality.  Very heavy and extremely attractive.  I couldn't wait to use it.  I just wanted to get those little grill marks on my food, because I don't own an outdoor grill and I don't like the idea of dealing with mosquitos while grilling outside.  Not only did I get the marks, but I got the burnt grill flavor on my chicken breast, too.   The first night that I used it, I was having a dinner party while cooking.  It performed stellar on the first use.  I used chicken breast strips and noticed that though they seared with that great sound, they were cooking evenly and slowly.  The food didn't burn, but I had to cook it a long time to get the chicken thoroughly done.  The taste was perfect and not burnt or dry at all.  I was so excited that I cooked whole bonely breast two days later and can't wait to grill the shrimp and vegetables this weekend.  Beware though, the thickness of the meat will cause a lengthy grilling time.  So, the house will be full of smoke (for the inexperienced cook like me), but the meat will not burn or dry out.  I also purchased the heart shape pot which was great for display of the casserole but the grill pan has me walking on cloud nine.  Matter of fact, I'm eating grilled chicken for lunch right now and it taste great!",1
241,367,540,1117,kitchen & housewares,5 of 6,5.0,Great dish!,"I'm a true Longaberger fan, but since they're getting out of control on their prices lately, I thought I'd try something else.  This piece by far is the ONLY piece of pottery that I've found that can stand up to Longaberger's quality.  This dish cleans beautifully and holds a nice-sized lasagna.  I'm very, very happy with it and only wish I'd found the Le Creuset brand before now.  Grab this dish - it will quickly become your favorite!  I love the color",1
242,1359,366,22,kitchen & housewares,1 of 1,4.0,Not bad,"This fry cutter is good if you have a small potato and want some fries...otherwise you will need to cut your potato first. Also, it takes a bit of effort to use",1
243,547,1478,881,kitchen & housewares,5 of 17,1.0,Bad Advertising by Amazon,"I ordered this after reading that it ""includes 6 18 ounce bowls"". This is bad advertising. I ordered 2 sets and only received 2 bowls.  After I wrote to customer service and asked for the additional 10 bowls per the offer.  Amazon refused to send them and thanked me for ""pointing out an error"".  In 2 days Amazon has not even corrected the ad. Beware of this product and offer and know that Amazon has not made good on its offer. I have ordered many products from this site, but will be more skeptical in the future, and will only order an item if it is an individual item with a name brand that I can track",0
244,1037,770,1686,kitchen & housewares,9 of 10,1.0,Piece of Junk!,"This is the WORST vacumm cleaner I have ever had! It has continually broken down since I bought it and is now again dead. It's only 1 1/2 years old! While under warranty (the first year), I went through 5 belts, a roller brush, and the motor burned out. It is no longer under warranty, and of course, it broke down again. It smokes like it's on fire, and I believe that it's the roller brush *again*. Now mind you, my house is only 1600 sq ft, and half of that space is wood flooring, so I don't have an excessive amount of carpet. Nor do I vacuum excessively. Maybe once a week. I complained to Hoover and they basically told me ""too bad"". And it's not like it's an inexpensive vacuum at $289! ",0
